sample_id	tumor_type	cluster	num_ssms	num_sims	num_mutations	num_late_median_cancer_clines_ssm	perc_late_median_cancer_clines_ssm	num_early_median_cancer_clines_ssm	perc_early_median_cancer_clines_ssm	num_withReplTime_median_cancer_clines_ssm	num_late_median_cancer_clines_sim	perc_late_median_cancer_clines_sim	num_early_median_cancer_clines_sim	perc_early_median_cancer_clines_sim	num_withReplTime_median_cancer_clines_sim	num_ssm_CDS	perc_ssm_CDS	num_ssm_gene	num_ssm_transcript	num_ssm_exon	num_ssm_UTR	num_ssm_stop_codon	num_ssm_start_codon	num_ssm_intergenic	num_ssm_Selenocyste	num_sim_CDS	perc_sim_CDS	num_sim_gene	num_sim_transcript	num_sim_exon	num_sim_UTR	num_sim_stop_codon	num_sim_start_codon	num_sim_intergenic	num_sim_Selenocyste	num_genes_with_non_syn_ssm	num_genes_with_non_syn_sim	num_genes_with_non_syn_mut	perc_syn_ssms_vs_in_CDS	num_drivers	num_SBS_sign_nonZeroContr	num_DBS_sign_nonZeroContr	num_ID_sign_nonZeroContr	num_allTypes_sign_nonZeroContr
88	Panc-Endocrine	D	539	29	568	325	60.2968460111317	214	39.7031539888683	539	17	58.6206896551724	12	41.3793103448276	29	10	1.85528756957328	257	257	27	7	0	0	282	0	0	0	20	20	1	1	0	0	9	0	8	0	8	20	0	3	1	4	8
89	Panc-Endocrine	C	1724	76	1800	919	53.3062645011601	805	46.6937354988399	1724	41	53.9473684210526	35	46.0526315789474	76	23	1.33410672853828	835	835	76	33	0	0	889	0	0	0	47	47	2	2	0	0	29	0	21	0	21	8.69565217391304	0	2	3	6	11
90	Panc-Endocrine	A	7560	198	7758	3676	48.8894799840404	3843	51.1105200159596	7519	95	47.979797979798	103	52.020202020202	198	92	1.21693121693122	3857	3856	299	96	0	0	3703	0	2	1.01010101010101	113	113	13	6	0	0	85	0	69	2	71	16.8674698795181	3	1	2	5	8
91	Panc-Endocrine	D	1001	49	1050	573	57.2427572427572	428	42.7572427572428	1001	23	47.9166666666667	25	52.0833333333333	48	10	0.999000999000999	483	483	39	18	0	0	518	0	1	2.04081632653061	25	25	2	1	0	0	24	0	8	1	9	11.1111111111111	1	4	2	5	11
92	Panc-Endocrine	K	9227	876	10103	5370	58.3886049798847	3827	41.6113950201153	9197	544	62.5287356321839	326	37.4712643678161	870	107	1.15964018640945	4494	4494	357	132	0	0	4733	0	7	0.799086757990868	419	419	23	10	0	0	457	0	75	8	83	25.9615384615385	5	5	2	4	11
93	Panc-Endocrine	D	4092	166	4258	2708	66.5192827315156	1363	33.4807172684844	4071	104	63.030303030303	61	36.969696969697	165	32	0.782013685239492	1704	1702	111	44	0	0	2388	0	1	0.602409638554217	62	62	5	4	0	0	104	0	21	1	22	22.2222222222222	1	4	3	4	11
94	Prost-AdenoCA	K	3668	301	3969	2028	55.6836902800659	1614	44.3163097199341	3642	164	55.0335570469799	134	44.9664429530201	298	33	0.899672846237732	1884	1882	108	45	0	0	1784	0	7	2.32558139534884	157	157	15	5	0	0	144	0	25	5	29	24.2424242424242	2	4	2	6	12
95	Prost-AdenoCA	K	5190	363	5553	3310	64.1224331654398	1852	35.8775668345602	5162	205	57.1030640668524	154	42.8969359331476	359	40	0.770712909441233	2438	2437	143	52	0	0	2752	0	4	1.10192837465565	174	174	16	6	0	0	189	0	27	5	32	31.5789473684211	1	4	2	5	11
96	Prost-AdenoCA	F	3239	364	3603	1847	57.2713178294574	1378	42.7286821705426	3225	192	53.3333333333333	168	46.6666666666667	360	30	0.926211793763507	1603	1603	100	41	0	0	1636	0	3	0.824175824175824	189	189	16	9	0	0	175	0	24	3	27	20	3	3	3	3	9
97	Prost-AdenoCA	K	5213	449	5662	3161	61.2596899224806	1999	38.7403100775194	5160	254	56.8232662192394	193	43.1767337807606	447	67	1.28524841741799	2493	2493	184	71	0	1	2720	0	7	1.55902004454343	241	241	20	11	0	0	208	0	49	7	56	22.7272727272727	3	4	3	5	12
98	Prost-AdenoCA	D	1773	118	1891	1113	63.0952380952381	651	36.9047619047619	1764	65	55.5555555555556	52	44.4444444444444	117	13	0.733220530174845	820	819	50	17	0	0	953	0	3	2.54237288135593	60	60	8	5	0	1	58	0	8	3	11	30.7692307692308	5	3	2	7	12
99	Prost-AdenoCA	K	3381	413	3794	1963	58.3705025275052	1400	41.6294974724948	3363	231	56.3414634146341	179	43.6585365853659	410	34	1.00561963916001	1655	1654	121	51	0	0	1726	0	3	0.726392251815981	211	211	13	5	0	0	202	0	23	2	25	25.8064516129032	2	3	2	4	9
100	Prost-AdenoCA	K	2721	221	2942	1543	57.0425138632163	1162	42.9574861367837	2705	137	62.5570776255708	82	37.4429223744292	219	34	1.24954061006983	1417	1417	110	43	0	0	1304	0	3	1.35746606334842	113	113	8	1	0	0	108	0	23	3	26	28.125	2	3	1	5	9
101	Prost-AdenoCA	D	3314	229	3543	2091	63.3444410784611	1210	36.6555589215389	3301	118	51.9823788546256	109	48.0176211453744	227	43	1.29752564876282	1528	1526	131	46	0	0	1786	0	2	0.873362445414847	115	115	9	4	0	0	114	0	29	2	31	27.5	2	3	1	5	9
102	Kidney-RCC	C	3514	335	3849	1761	50.1566505269154	1750	49.8433494730846	3511	168	50.4504504504505	165	49.5495495495495	333	39	1.10984632896984	1894	1894	129	48	0	0	1620	0	2	0.597014925373134	183	183	16	8	0	0	152	0	29	2	31	19.4444444444444	2	4	3	4	11
103	Kidney-RCC	C	7391	780	8171	4179	56.6951566951567	3192	43.3048433048433	7371	364	46.7866323907455	414	53.2133676092545	778	91	1.23122716817751	3701	3700	263	106	1	0	3690	0	8	1.02564102564103	441	441	35	15	0	0	339	0	63	10	72	27.0588235294118	4	2	2	5	9
104	Kidney-RCC	C	4491	456	4947	2091	46.559786239145	2400	53.440213760855	4491	212	46.4912280701754	244	53.5087719298246	456	68	1.51413938989089	2483	2483	211	91	1	1	2008	0	9	1.97368421052632	252	252	28	15	1	0	204	0	50	11	61	21.875	3	3	4	7	14
105	Kidney-RCC	C	6269	723	6992	3428	54.865556978233	2820	45.134443021767	6248	335	46.5277777777778	385	53.4722222222222	720	74	1.18041154889137	3156	3156	245	88	0	2	3113	0	14	1.93637621023513	396	395	44	21	0	0	327	0	60	13	72	20.2702702702703	2	3	3	5	11
106	Kidney-RCC	C	1111	210	1321	575	51.7551755175518	536	48.2448244824482	1111	84	40	126	60	210	9	0.81008100810081	593	593	43	21	0	0	518	0	1	0.476190476190476	117	117	8	4	0	0	93	0	8	1	9	20	0	3	4	3	10
107	Kidney-RCC	C	11036	1916	12952	5544	50.2492522432702	5489	49.7507477567298	11033	861	44.937369519833	1055	55.062630480167	1916	123	1.11453425154041	5881	5879	454	185	1	0	5155	0	34	1.77453027139875	1082	1082	92	45	1	0	834	0	91	33	124	22.3140495867769	1	3	2	4	9
108	Kidney-RCC	C	7796	1304	9100	3888	50.0643832088591	3878	49.9356167911409	7766	632	48.6528098537336	667	51.3471901462664	1299	90	1.15443817342227	4194	4194	330	137	0	2	3602	0	17	1.30368098159509	708	708	60	24	0	0	596	0	64	15	79	23.2558139534884	3	3	3	4	10
109	Kidney-RCC	C	9640	1199	10839	5746	59.6119929453263	3893	40.3880070546737	9639	607	50.6255212677231	592	49.3744787322769	1199	96	0.995850622406639	4637	4636	329	109	1	0	5003	0	14	1.16763969974979	673	672	52	17	0	0	526	0	69	16	85	25	5	3	1	4	8
110	Kidney-RCC	C	9478	1495	10973	4735	49.9577970035873	4743	50.0422029964127	9478	708	47.3578595317726	787	52.6421404682274	1495	108	1.13948090314412	5125	5122	371	148	1	1	4353	0	17	1.1371237458194	846	846	73	26	0	0	649	0	84	17	100	17.6470588235294	2	3	4	5	12
111	Kidney-RCC	C	7358	1031	8389	3718	50.778475826277	3604	49.221524173723	7322	453	44.0233236151604	576	55.9766763848396	1029	101	1.3726556129383	3836	3834	314	126	2	0	3522	0	16	1.55189136760427	619	619	52	18	0	0	412	0	69	12	81	28.125	2	3	3	4	10
112	Kidney-RCC	C	5212	710	5922	2731	52.3983115886416	2481	47.6016884113584	5212	303	42.6760563380282	407	57.3239436619718	710	68	1.30468150422103	2777	2776	219	79	0	0	2435	0	9	1.26760563380282	446	446	30	13	0	0	264	0	56	9	65	17.6470588235294	3	3	4	6	13
113	Kidney-RCC	C	7765	1379	9144	3929	50.6183973202783	3833	49.3816026797217	7762	647	46.9180565627266	732	53.0819434372734	1379	102	1.31358660656793	4120	4120	319	136	0	0	3645	0	10	0.725163161711385	799	798	46	17	0	0	580	0	76	10	86	23.5294117647059	2	4	2	4	10
114	Kidney-RCC	C	4630	687	5317	2426	52.3974082073434	2204	47.6025917926566	4630	327	47.5982532751092	360	52.4017467248908	687	57	1.23110151187905	2382	2382	197	73	1	0	2248	0	9	1.31004366812227	372	372	35	17	0	0	315	0	38	9	47	23.0769230769231	3	3	3	5	11
115	Kidney-RCC	C	5196	497	5693	3123	60.1154956689124	2072	39.8845043310876	5195	255	51.307847082495	242	48.692152917505	497	50	0.962278675904542	2468	2467	172	57	0	0	2728	0	6	1.20724346076459	265	265	28	16	0	0	232	0	42	3	45	18.8679245283019	2	3	2	4	9
116	Kidney-RCC	C	5485	519	6004	3090	56.4796198135624	2381	43.5203801864376	5471	248	47.9690522243714	269	52.0309477756286	517	63	1.1485870556062	2710	2709	210	78	0	0	2775	0	8	1.54142581888247	302	302	29	11	0	0	217	0	42	8	50	28.5714285714286	3	3	3	6	12
117	Kidney-RCC	J	27779	13771	41550	15644	56.5010112684195	12044	43.4989887315805	27688	7226	52.9299736302373	6426	47.0700263697627	13652	425	1.52993268296195	14103	14099	1191	422	0	0	13676	0	72	0.52283784765086	7331	7330	417	196	0	0	6440	0	302	63	362	26.1501210653753	4	2	1	2	5
118	Kidney-RCC	C	8172	775	8947	4695	57.4522760646109	3477	42.5477239353891	8172	410	52.9032258064516	365	47.0967741935484	775	94	1.15026921194322	3927	3925	293	116	0	0	4245	0	7	0.903225806451613	402	401	25	11	0	0	373	0	66	6	72	27.4725274725275	1	3	2	5	10
119	Kidney-RCC	C	3914	587	4501	2019	51.7294388931591	1884	48.2705611068409	3903	272	46.4957264957265	313	53.5042735042735	585	42	1.07307102708227	2081	2080	164	63	0	0	1833	0	7	1.19250425894378	352	352	30	14	0	0	235	0	33	6	38	19.5121951219512	2	3	3	5	11
120	Kidney-RCC	C	4963	722	5685	2655	53.5066505441354	2307	46.4933494558646	4962	364	50.415512465374	358	49.584487534626	722	59	1.18879709852912	2569	2569	187	64	0	0	2394	0	5	0.692520775623269	416	416	35	14	0	0	306	0	41	4	45	24.5283018867925	5	3	4	5	12
121	Kidney-RCC	C	4472	620	5092	2366	52.906976744186	2106	47.093023255814	4472	253	40.8064516129032	367	59.1935483870968	620	55	1.2298747763864	2349	2348	179	70	3	0	2123	0	12	1.93548387096774	376	376	37	19	0	0	244	0	43	12	55	17.3076923076923	5	3	2	5	10
122	Kidney-RCC	C	36501	1293	37794	22654	62.0657534246575	13846	37.9342465753425	36500	734	56.7672080433101	559	43.2327919566899	1293	263	0.72052820470672	16017	16013	922	329	2	1	20484	0	12	0.928074245939675	645	645	33	12	0	0	648	0	202	11	213	18.8235294117647	2	3	3	3	9
123	Kidney-RCC	C	5005	579	5584	2660	53.1468531468531	2345	46.8531468531469	5005	274	47.3229706390328	305	52.6770293609672	579	56	1.11888111888112	2597	2596	189	72	0	0	2408	0	4	0.690846286701209	303	303	24	17	0	0	276	0	38	3	41	23.5294117647059	3	3	2	3	8
124	Kidney-RCC	C	19447	1219	20666	13108	67.7066115702479	6252	32.2933884297521	19360	653	53.8334707337181	560	46.1665292662819	1213	115	0.591350851031007	8426	8423	456	170	0	0	11021	0	19	1.55865463494668	629	629	50	25	0	0	590	0	87	20	106	22.3214285714286	6	3	2	4	9
125	Kidney-RCC	C	7241	874	8115	3880	53.8963744964578	3319	46.1036255035422	7199	406	46.7203682393556	463	53.2796317606444	869	80	1.104819776274	3682	3680	286	110	0	0	3559	0	13	1.48741418764302	481	481	38	24	0	0	393	0	67	12	79	13.75	2	3	1	6	10
126	Kidney-RCC	C	5058	459	5517	2975	58.8177145116647	2083	41.1822854883353	5058	237	51.6339869281046	222	48.3660130718954	459	60	1.18623962040332	2479	2478	193	91	0	0	2579	0	2	0.435729847494553	251	251	19	9	0	0	208	0	51	2	53	15	4	3	1	6	10
127	Kidney-RCC	C	6013	684	6697	3410	56.7104606685515	2603	43.2895393314485	6013	353	51.6081871345029	331	48.3918128654971	684	74	1.23066688840845	3027	3027	223	80	0	0	2986	0	4	0.584795321637427	369	369	22	12	0	0	315	0	58	3	61	20.2702702702703	4	3	3	4	10
128	Kidney-RCC	C	2462	302	2764	1243	50.4874086108855	1219	49.5125913891145	2462	121	40.0662251655629	181	59.9337748344371	302	33	1.34037367993501	1310	1310	98	38	0	0	1152	0	4	1.32450331125828	185	185	21	14	0	0	117	0	25	4	29	21.875	2	3	2	3	8
129	Kidney-RCC	C	5417	776	6193	2610	48.1905465288035	2806	51.8094534711965	5416	347	44.7164948453608	429	55.2835051546392	776	78	1.4399113900683	2981	2981	250	101	0	0	2436	0	7	0.902061855670103	438	437	37	20	1	0	338	0	55	8	63	24.6753246753247	2	3	3	4	10
130	Kidney-RCC	C	12602	936	13538	7688	61.2687280841568	4860	38.7312719158432	12548	474	50.6951871657754	461	49.3048128342246	935	107	0.849071575940327	5698	5697	370	125	0	0	6904	0	14	1.4957264957265	502	501	32	15	0	0	434	0	82	13	95	25.2252252252252	3	3	1	3	7
131	Kidney-RCC	C	7439	1164	8603	3842	51.6606158397203	3595	48.3393841602797	7437	568	48.7972508591065	596	51.2027491408935	1164	95	1.27705336738809	3997	3995	335	144	0	0	3442	0	7	0.601374570446735	658	658	45	14	0	0	506	0	80	7	87	17.8947368421053	3	3	4	5	12
132	Kidney-RCC	C	11077	1139	12216	6341	57.4157913799348	4703	42.5842086200652	11044	601	52.9982363315697	533	47.0017636684303	1134	111	1.00207637446962	5544	5542	385	151	1	0	5533	0	4	0.351185250219491	612	612	35	19	0	0	527	0	77	4	81	25	4	2	3	6	11
133	Kidney-RCC	C	4350	510	4860	2400	55.1724137931034	1950	44.8275862068966	4350	255	50	255	50	510	58	1.33333333333333	2160	2158	184	67	0	0	2190	0	8	1.56862745098039	288	288	26	12	0	0	222	0	47	8	55	17.8571428571429	1	3	3	5	11
134	Kidney-RCC	C	5954	706	6660	3153	52.9648916512683	2800	47.0351083487317	5953	314	44.7293447293447	388	55.2706552706553	702	71	1.19247564662412	3044	3042	220	82	1	0	2910	0	4	0.56657223796034	411	411	31	12	0	0	295	0	48	4	52	30.4347826086957	2	3	2	5	10
135	Kidney-RCC	C	7009	1253	8262	3623	51.6906834070481	3386	48.3093165929519	7009	570	45.4908220271349	683	54.5091779728651	1253	101	1.44100442288486	3721	3721	295	116	0	0	3288	0	17	1.35674381484437	718	718	39	12	0	0	535	0	78	16	93	19.1919191919192	1	3	3	4	10
136	Kidney-RCC	C	6282	899	7181	3472	55.4544002555502	2789	44.5455997444498	6261	409	45.6473214285714	487	54.3526785714286	896	72	1.14613180515759	3210	3209	224	85	0	0	3072	0	7	0.778642936596218	513	513	43	22	0	0	386	0	47	8	55	32.3943661971831	2	3	3	4	10
137	Kidney-RCC	C	7511	882	8393	4132	55.2332575858842	3349	44.7667424141158	7481	402	45.6299659477866	479	54.3700340522134	881	88	1.17161496471841	3833	3833	276	94	0	0	3678	0	13	1.47392290249433	501	501	37	14	0	0	381	0	64	13	77	27.906976744186	5	3	3	5	11
138	Kidney-RCC	C	3548	567	4115	1758	49.6750494489969	1781	50.3249505510031	3539	276	48.7632508833922	290	51.2367491166078	566	40	1.12739571589628	1925	1925	138	63	0	1	1623	0	7	1.23456790123457	313	313	28	10	0	0	254	0	30	5	35	27.5	4	3	3	4	10
139	Kidney-RCC	C	7577	1321	8898	3686	48.6472218556157	3891	51.3527781443843	7577	594	44.9659348978047	727	55.0340651021953	1321	94	1.24059654216708	4127	4124	313	127	0	1	3450	0	8	0.60560181680545	764	764	54	32	0	0	557	0	74	9	83	23.4042553191489	3	3	3	4	10
140	Kidney-RCC	C	6412	862	7274	3480	54.2817033224146	2931	45.7182966775854	6411	395	45.8236658932715	467	54.1763341067285	862	81	1.26325639426076	3279	3279	243	100	0	1	3133	0	11	1.27610208816705	500	500	43	17	0	0	362	0	59	10	69	26.25	1	3	1	6	10
141	Kidney-RCC	C	7805	891	8696	4340	55.6053811659193	3465	44.3946188340807	7805	415	46.6292134831461	475	53.3707865168539	890	95	1.21716848174247	3960	3959	294	111	0	0	3845	0	9	1.01010101010101	485	485	43	18	0	0	406	0	69	9	78	21.5909090909091	2	3	3	5	11
142	Kidney-RCC	C	9168	1604	10772	4646	50.6762652705061	4522	49.3237347294939	9168	771	48.0673316708229	833	51.9326683291771	1604	107	1.16710296684119	4918	4917	375	165	0	0	4250	0	19	1.18453865336658	916	916	85	31	0	0	688	0	76	20	94	26.6666666666667	5	3	3	4	10
143	Kidney-RCC	C	3265	409	3674	1627	49.8315467075038	1638	50.1684532924962	3265	205	50.1222493887531	204	49.8777506112469	409	50	1.53139356814701	1741	1741	169	59	0	0	1524	0	4	0.97799511002445	239	239	19	13	0	0	170	0	42	2	44	12.7659574468085	1	3	2	5	10
144	Kidney-RCC	C	6909	1093	8002	3739	54.3064633260712	3146	45.6935366739288	6885	508	46.6911764705882	580	53.3088235294118	1088	75	1.08554059921841	3562	3561	251	112	0	0	3347	0	13	1.18938700823422	614	613	39	14	0	0	479	0	49	11	59	30	2	2	1	5	8
145	Kidney-RCC	C	4321	738	5059	2297	53.3689591078067	2007	46.6310408921933	4304	367	49.9319727891156	368	50.0680272108844	735	51	1.18028234205045	2278	2276	170	65	0	0	2043	0	11	1.49051490514905	415	415	33	15	0	1	323	0	41	11	50	14.5833333333333	1	3	3	5	11
146	Kidney-RCC	C	3645	316	3961	2019	55.3909465020576	1626	44.6090534979424	3645	149	47.1518987341772	167	52.8481012658228	316	43	1.17969821673525	1814	1813	154	71	0	0	1831	0	5	1.58227848101266	195	195	16	6	0	0	121	0	37	5	41	20.4545454545455	3	3	2	4	9
147	Kidney-RCC	C	6142	712	6854	3200	52.1002930641485	2942	47.8997069358515	6142	302	42.4157303370786	410	57.5842696629214	712	79	1.28622598502117	3165	3163	248	88	0	0	2977	0	8	1.12359550561798	414	414	28	9	0	0	298	0	59	7	66	18.6666666666667	4	3	3	4	10
148	Kidney-RCC	C	5330	486	5816	3020	56.8845356941044	2289	43.1154643058956	5309	234	48.1481481481481	252	51.8518518518519	486	59	1.10694183864916	2612	2612	200	72	0	0	2718	0	7	1.440329218107	273	273	25	12	0	0	213	0	43	8	51	22.8070175438597	2	3	3	6	12
149	Kidney-RCC	C	6747	1124	7871	3505	52.1034636539319	3222	47.8965363460681	6727	509	45.4464285714286	611	54.5535714285714	1120	75	1.11160515784793	3525	3524	287	121	1	0	3222	0	14	1.24555160142349	643	643	50	21	0	0	481	0	53	12	65	25	3	3	3	4	10
150	Kidney-RCC	C	4502	518	5020	2538	56.3749444691248	1964	43.6250555308752	4502	263	50.7722007722008	255	49.2277992277992	518	56	1.24389160373167	2254	2252	187	75	0	0	2248	0	3	0.579150579150579	289	289	21	8	0	0	229	0	43	2	45	17.6470588235294	4	3	2	4	9
151	Kidney-RCC	C	4481	562	5043	2318	51.845224781928	2153	48.154775218072	4471	267	47.6785714285714	293	52.3214285714286	560	56	1.24972104440973	2340	2339	195	73	0	0	2141	0	10	1.77935943060498	320	320	30	12	0	0	242	0	40	10	50	26.7857142857143	2	3	3	4	10
152	Kidney-RCC	C	8862	994	9856	4987	56.2803295339126	3874	43.7196704660874	8861	472	47.5327291037261	521	52.4672708962739	993	112	1.26382306477093	4526	4523	356	141	1	0	4336	0	16	1.60965794768612	566	566	42	12	0	0	428	0	78	18	96	22.5490196078431	5	3	3	6	12
153	Kidney-RCC	C	2324	194	2518	1277	54.9483648881239	1047	45.0516351118761	2324	75	38.659793814433	119	61.340206185567	194	20	0.860585197934596	1160	1159	70	26	0	2	1164	0	0	0	115	115	9	4	0	0	79	0	15	0	15	16.6666666666667	0	3	1	6	10
154	Kidney-RCC	C	3133	419	3552	1575	50.2713054580274	1558	49.7286945419726	3133	180	42.9594272076372	239	57.0405727923628	419	46	1.4682413022662	1698	1697	145	56	0	0	1435	0	7	1.67064439140811	253	253	18	13	0	0	166	0	34	8	42	26.0869565217391	1	3	2	4	9
155	Kidney-RCC	C	19531	825	20356	13113	67.1394193845681	6418	32.8605806154319	19531	466	56.4848484848485	359	43.5151515151515	825	130	0.665608519789053	8333	8332	467	174	0	0	11198	0	7	0.848484848484849	412	412	28	15	0	0	413	0	98	7	104	20.3125	4	3	2	4	9
156	Kidney-RCC	C	7498	844	8342	4126	55.2268772587338	3345	44.7731227412662	7471	412	48.9892984542212	429	51.0107015457788	841	87	1.16030941584423	3779	3779	294	119	0	0	3719	0	10	1.18483412322275	487	487	36	12	0	0	357	0	75	11	85	21.8390804597701	3	3	2	4	9
157	Kidney-RCC	C	3709	416	4125	1927	51.9547047721758	1782	48.0452952278242	3709	201	48.3173076923077	215	51.6826923076923	416	42	1.13238069560528	1907	1907	165	64	0	0	1802	0	7	1.68269230769231	230	230	21	12	0	0	186	0	36	7	42	19.5652173913043	2	3	4	4	11
158	Kidney-RCC	C	28606	1386	29992	18554	65.1337499122376	9932	34.8662500877624	28486	758	54.8083875632683	625	45.1916124367317	1383	192	0.67118786268615	12451	12449	735	275	0	1	16155	0	7	0.505050505050505	708	708	39	18	0	0	678	0	143	7	150	24.1025641025641	5	3	3	4	10
159	Kidney-RCC	C	6727	811	7538	4068	60.4907063197026	2657	39.5092936802974	6725	398	49.075215782984	413	50.924784217016	811	58	0.862197116099301	3235	3235	234	86	0	0	3492	0	11	1.35635018495684	459	459	36	21	0	0	352	0	44	11	55	21.4285714285714	3	5	3	4	12
160	Kidney-RCC	C	2078	86	2164	1532	73.7247353224254	546	26.2752646775746	2078	53	61.6279069767442	33	38.3720930232558	86	11	0.529355149181906	804	804	55	23	0	0	1274	0	1	1.16279069767442	42	42	6	5	0	0	44	0	11	1	12	21.4285714285714	0	4	1	5	10
161	Kidney-RCC	C	9004	649	9653	5259	58.7007478513227	3700	41.2992521486773	8959	356	55.0231839258114	291	44.9768160741886	647	94	1.04398045313194	4449	4447	304	129	0	0	4555	0	6	0.924499229583975	336	336	26	13	0	0	313	0	71	6	77	19.7802197802198	8	3	2	5	10
162	Kidney-RCC	C	4773	552	5325	2546	53.509878100042	2212	46.490121899958	4758	240	43.6363636363636	310	56.3636363636364	550	64	1.34087575948041	2424	2424	193	65	0	0	2349	0	13	2.35507246376812	323	323	26	9	0	0	229	0	49	13	62	20.6349206349206	4	3	2	5	10
163	Kidney-RCC	C	7254	702	7956	4327	59.872699598727	2900	40.127300401273	7227	389	55.8908045977011	307	44.1091954022989	696	90	1.24069478908189	3537	3537	260	88	1	0	3717	0	5	0.712250712250712	363	363	27	11	0	0	339	0	66	5	70	26.0869565217391	3	3	1	6	10
164	Kidney-RCC	C	2565	218	2783	1312	51.1500974658869	1253	48.8499025341131	2565	103	47.2477064220183	115	52.7522935779817	218	25	0.974658869395711	1287	1287	91	34	0	0	1278	0	2	0.917431192660551	132	132	10	2	0	0	86	0	18	2	20	25	1	3	2	4	9
165	Kidney-RCC	C	8244	1190	9434	4683	56.8049490538573	3561	43.1950509461427	8244	572	48.0672268907563	618	51.9327731092437	1190	63	0.764192139737991	4161	4160	276	129	1	0	4083	0	11	0.92436974789916	668	668	53	24	0	0	522	0	44	11	55	29.0322580645161	5	5	3	5	13
166	Kidney-RCC	C	5723	408	6131	3591	62.7906976744186	2128	37.2093023255814	5719	218	53.4313725490196	190	46.5686274509804	408	49	0.856194303686878	2581	2581	171	48	0	0	3142	0	2	0.490196078431373	202	202	12	5	0	0	206	0	34	2	36	28.5714285714286	0	4	2	7	13
167	Kidney-RCC	C	4916	689	5605	2287	46.5215622457282	2629	53.4784377542718	4916	307	44.5573294629898	382	55.4426705370102	689	69	1.40358014646054	2760	2759	253	110	0	0	2156	0	5	0.725689404934688	375	375	21	11	0	0	314	0	49	7	56	28.3582089552239	1	3	4	4	11
168	Kidney-RCC	C	9889	1555	11444	5259	53.1803013449287	4630	46.8196986550713	9889	777	49.967845659164	778	50.032154340836	1555	113	1.14268379006977	5077	5076	380	157	1	0	4812	0	14	0.90032154340836	894	894	51	22	0	0	661	0	88	13	101	16.2162162162162	2	3	3	4	10
169	Kidney-RCC	C	6157	1046	7203	3033	49.4215414697735	3104	50.5784585302265	6137	464	44.4444444444444	580	55.5555555555556	1044	65	1.05570894916355	3326	3326	259	118	0	0	2831	0	14	1.33843212237094	592	592	47	19	0	0	454	0	41	13	54	25	2	3	3	4	10
170	Kidney-RCC	C	4939	618	5557	2708	54.8289127353715	2231	45.1710872646285	4939	297	48.0582524271845	321	51.9417475728155	618	61	1.23506782749544	2475	2475	225	96	0	0	2464	0	1	0.161812297734628	343	343	18	6	0	0	275	0	44	1	45	19.6428571428571	3	3	1	5	9
171	Kidney-RCC	C	6064	714	6778	3397	56.046856954298	2664	43.953143045702	6061	353	49.4397759103641	361	50.5602240896359	714	59	0.972955145118733	3085	3084	204	80	0	0	2979	0	9	1.26050420168067	391	391	30	15	0	1	323	0	38	8	46	33.9285714285714	2	3	1	4	8
172	Kidney-RCC	C	6447	967	7414	3518	54.7719134360891	2905	45.2280865639109	6423	481	50.1041666666667	479	49.8958333333333	960	69	1.07026523964635	3377	3376	228	79	0	0	3070	0	12	1.24095139607032	561	561	39	15	0	0	406	0	56	12	67	18.8405797101449	6	5	3	6	14
173	Kidney-RCC	C	4038	604	4642	2092	51.9364448857994	1936	48.0635551142006	4028	279	46.3455149501661	323	53.6544850498339	602	60	1.48588410104012	2128	2127	156	49	0	0	1910	0	8	1.32450331125828	365	365	32	13	0	0	239	0	44	7	51	22.9508196721311	1	2	3	4	9
174	Kidney-RCC	C	4415	440	4855	2396	54.4669243009775	2003	45.5330756990225	4399	182	41.3636363636364	258	58.6363636363636	440	54	1.22310305775764	2199	2199	174	56	0	0	2216	0	8	1.81818181818182	261	261	27	11	0	0	179	0	41	10	51	19.6078431372549	1	3	1	3	7
175	Kidney-RCC	C	3305	169	3474	1815	54.9167927382753	1490	45.0832072617247	3305	82	48.5207100591716	87	51.4792899408284	169	18	0.544629349470499	1696	1695	110	52	0	0	1609	0	2	1.18343195266272	92	91	11	6	0	0	77	0	16	2	18	5.88235294117647	0	3	4	5	12
176	Skin-Melanoma	G	98001	674	98675	63082	64.3733289793253	34912	35.6266710206747	97994	391	58.0118694362018	283	41.9881305637982	674	776	0.791828654809645	42880	42864	2475	817	0	1	55121	0	3	0.445103857566766	347	347	22	12	0	0	327	0	481	2	483	31.628532974428	4	5	1	5	11
